RESULT,PONO,BATCHNO,MIXNO,PDATE,M1T10,T10RE,M1T90,T90RE,M1ML,M1MH,D2MN,D2MNRE,Hard,HardRE,ram_count_closed,ram_closedtime,ram_closedtimemax,ram_opentime,ram_opentimemax,temp_avg_all,temp_avg_when_ram_closed,temp_avg_when_ram_open,temp_max_when_ram_closed,temp_max_when_ram_open,temp_max_minus_min_when_ram_closed,tempinc_avg_when_ram_closed,tempinc_max_when_ram_closed,heat_flux_when_ram_all,heat_flux_when_ram_closed,heat_flux_when_ram_open,volt_avg_all,volt_avg_when_ram_closed,volt_avg_when_ram_open,volt_max_when_ram_closed,volt_max_when_ram_open,volt_max_minus_min,physics_flux_all,physics_flux_when_ram_closed,physics_flux_when_ram_open
OK,14525917,3,PMC-03-1,737504,230.0,OK,559.0,OK,4.63,33.66,100.2,OK,88.0,OK,4,293,128,64,36,69.68627450980392,69.75767918088737,69.359375,93.0,92.0,93.0,0.0012038599665948945,0.05333333333333334,24878.0,20439.0,4439.0,168.89411764705886,190.976109215017,67.8,380.4,165.0,380.4,60295.2,55956.0,4339.2
OK,9202003128,1,PMC-03-1-T,737504,233.0,OK,569.0,OK,3.47,32.97,95.6,OK,89.0,OK,4,291,128,69,45,74.59166666666667,76.25429553264604,67.57971014492753,108.0,98.0,108.0,0.0023837258942952795,0.07142857142857142,26853.0,22190.0,4663.0,199.34333333333336,227.53814432989688,80.43478260869567,395.4,220.2,395.4,71763.6,66213.6,5550.000000000001
OK,14524054,1,PMC-03-1,737501,244.0,OK,569.0,OK,2.95,29.27,90.9,OK,86.0,OK,4,286,129,55,33,67.61876832844575,67.86363636363636,66.34545454545454,99.0,97.0,99.0,0.006287184026773521,0.45,23058.0,19409.0,3649.0,196.9636363636364,221.2804195804196,70.51636363636364,415.2,116.4,415.2,67164.6,63286.2,3878.4
OK,14524054,3,PMC-03-1,737501,251.0,OK,586.0,OK,3.36,29.69,95.0,OK,88.0,OK,4,289,129,107,85,70.62121212121212,72.65051903114187,65.14018691588785,99.0,98.0,99.0,0.0017952411765230509,0.04615384615384616,27966.0,20996.0,6970.0,166.12878787878788,204.15778546712804,63.41495327102803,368.4,213.6,368.4,65787.0,59001.60000000001,6785.4
OK,14524054,6,PMC-03-1,737501,249.0,OK,596.0,OK,3.53,30.4,94.2,OK,87.0,OK,4,290,132,60,46,69.60857142857142,70.28275862068965,66.35,92.0,89.0,92.0,0.001511931085622956,0.046875,24363.0,20382.0,3981.0,169.85828571428573,192.25034482758616,61.63,414.6,99.6,414.6,59450.4,55752.6,3697.8
OK,14524054,9,PMC-03-1,737501,250.0,OK,600.0,OK,3.47,31.08,93.5,OK,86.0,OK,4,287,128,51,35,69.96449704142012,70.4355400696864,67.31372549019608,95.0,82.0,95.0,0.0014643534628135805,0.08,23648.0,20215.0,3433.0,176.05739644970416,193.7268292682927,76.62352941176471,366.6,189.6,366.6,59507.4,55599.60000000001,3907.8
OK,14524054,12,PMC-03-1,737501,256.0,OK,607.0,OK,3.14,30.57,91.6,OK,88.0,OK,4,293,129,82,61,69.61333333333333,70.65529010238906,65.89024390243902,98.0,97.0,98.0,0.0016739520975532073,0.04878048780487805,26105.0,20702.0,5403.0,174.9344,205.12627986348124,67.05365853658537,360.0,194.4,360.0,65600.40000000001,60102.00000000001,5498.4000000000015
OK,14524054,15,PMC-03-1,737501,248.0,OK,598.0,OK,3.09,30.27,86.0,OK,88.0,OK,4,288,128,74,52,71.39779005524862,73.0138888888889,65.10810810810811,103.0,102.0,103.0,0.0020768301878459155,0.07142857142857142,25846.0,21028.0,4818.0,179.9436464088398,208.24375,69.80270270270269,369.6,132.6,369.6,65139.6,59974.2,5165.399999999999
OK,14524054,18,PMC-03-1,737501,256.0,OK,594.0,OK,2.99,29.17,94.0,OK,87.0,OK,4,291,129,62,46,69.43909348441926,70.28178694158075,65.48387096774194,95.0,82.0,95.0,0.0017074168093818422,0.03448275862068965,24512.0,20452.0,4060.0,173.34220963172802,196.6865979381444,63.774193548387096,379.8,102.6,379.8,61189.8,57235.8,3954.0
OK,14522823,1,PMC-03-1,737500,272.0,OK,631.0,OK,2.91,28.73,86.2,OK,87.0,OK,4,284,128,48,35,68.67771084337349,69.14084507042253,65.9375,97.0,88.0,97.0,0.005452172848506167,0.2272727272727273,22801.0,19636.0,3165.0,198.8168674698795,218.8647887323944,80.2,366.0,108.6,366.0,66007.2,62157.60000000001,3849.6
OK,14522814,1,PMC-03-1,737498,225.0,OK,630.0,OK,3.37,33.15,92.8,OK,89.0,OK,4,293,128,112,79,71.35308641975307,74.65529010238906,62.714285714285715,106.0,105.0,106.0,0.004129279462240611,0.3333333333333333,28898.0,21874.0,7024.0,170.92444444444442,214.88191126279858,55.92857142857143,388.2,138.0,388.2,69224.4,62960.4,6264.0
OK,14522814,3,PMC-03-1,737498,251.0,OK,640.0,OK,3.61,32.7,93.1,OK,87.0,OK,4,281,123,120,86,74.14962593516209,77.19217081850533,67.025,107.0,98.0,107.0,0.001589157876159436,0.06593406593406594,29734.0,21691.0,8043.0,171.8648379052369,215.14163701067616,70.525,403.2,140.4,403.2,68917.8,60454.8,8463.0
OK,14522814,6,PMC-03-1,737498,237.0,OK,628.0,OK,3.58,33.14,93.2,OK,90.0,OK,4,285,128,80,53,80.22739726027397,81.64912280701755,75.1625,115.0,104.0,115.0,0.0016397584553759432,0.049180327868852465,29283.0,23270.0,6013.0,207.9764383561644,245.21263157894742,75.3225,430.2,170.4,430.2,75911.4,69885.6,6025.8
OK,14522814,9,PMC-03-1,737498,224.0,OK,575.0,OK,4.85,31.77,95.8,OK,90.0,OK,4,296,127,89,68,70.45714285714286,72.48310810810811,63.71910112359551,97.0,83.0,97.0,0.0014215703033818154,0.061538461538461535,27126.0,21455.0,5671.0,165.3475324675325,196.6175675675676,61.34831460674158,343.2,103.8,343.2,63658.8,58198.8,5460.0
OK,14522814,12,PMC-03-1,737498,225.0,OK,610.0,OK,3.55,33.3,93.6,OK,87.0,OK,4,290,128,70,37,75.925,76.32068965517243,74.28571428571429,107.0,105.0,107.0,0.0021012097526415642,0.06557377049180327,27333.0,22133.0,5200.0,197.73666666666665,227.0917241379311,76.12285714285713,363.0,183.0,363.0,71185.2,65856.6,5328.5999999999985
OK,14522814,15,PMC-03-1,737498,227.0,OK,594.0,OK,3.19,31.2,93.0,OK,89.0,OK,4,288,128,108,71,75.66919191919192,77.91666666666667,69.67592592592592,109.0,108.0,109.0,0.0023316919192431737,0.061538461538461535,29965.0,22440.0,7525.0,189.01969696969692,235.84375,64.15555555555557,406.2,136.8,406.2,74851.79999999999,67923.0,6928.800000000001
OK,14522814,18,PMC-03-1,737498,223.0,OK,605.0,OK,3.36,32.48,92.6,OK,90.0,OK,4,293,129,67,38,74.42777777777778,74.67576791808874,73.34328358208955,102.0,102.0,102.0,0.001426334073713126,0.06493506493506493,26794.0,21880.0,4914.0,183.27666666666667,207.2887372013652,78.26865671641791,366.0,196.2,366.0,65979.6,60735.6,5243.999999999999
OK,14522814,21,PMC-03-1,737498,247.0,OK,639.0,OK,3.72,32.04,95.8,OK,90.0,OK,4,289,129,71,44,71.12222222222222,72.05536332179929,67.32394366197181,98.0,90.0,98.0,0.0016686082670510072,0.07407407407407407,25604.0,20824.0,4780.0,182.94,211.90588235294118,65.03661971830984,360.0,106.8,360.0,65858.4,61240.8,4617.5999999999985
OK,14522814,24,PMC-03-1,737498,261.0,OK,670.0,OK,4.25,33.41,94.0,OK,88.0,OK,4,284,128,99,74,70.90339425587467,73.24295774647888,64.1919191919192,101.0,90.0,101.0,0.0024555503865617986,0.1851851851851852,27156.0,20801.0,6355.0,178.08250652741512,218.07464788732392,63.35757575757575,369.6,122.4,369.6,68205.59999999999,61933.2,6272.4
OK,14522814,27,PMC-03-1,737498,227.0,OK,611.0,OK,2.94,30.87,90.3,OK,90.0,OK,4,289,133,83,48,74.90860215053762,76.28373702422145,70.12048192771084,106.0,106.0,106.0,0.0023361171156769216,0.09836065573770493,27866.0,22046.0,5820.0,191.31129032258065,225.840830449827,71.08192771084337,387.0,186.6,387.0,71167.8,65268.0,5899.8
OK,14522814,30,PMC-03-1,737498,225.0,OK,620.0,OK,3.84,34.12,93.9,OK,90.0,OK,4,281,127,80,51,71.9252077562327,73.22064056939502,67.375,101.0,89.0,101.0,0.0019542678425639353,0.08,25965.0,20575.0,5390.0,178.5939058171745,210.226334519573,67.485,369.0,128.4,369.0,64472.4,59073.60000000001,5398.8
OK,14522039,1,PMC-03-1,737497,221.0,OK,564.0,OK,2.59,29.07,89.8,OK,90.0,OK,4,289,128,72,48,68.77562326869807,70.57093425605538,61.569444444444436,99.0,88.0,99.0,0.005657400288574593,0.3461538461538461,24828.0,20395.0,4433.0,182.10249307479225,210.9757785467128,66.20833333333333,358.8,140.4,358.8,65739.0,60972.0,4767.0
OK,14522039,3,PMC-03-1,737497,235.0,OK,649.0,OK,3.8,32.13,95.2,OK,89.0,OK,4,283,128,67,41,74.41714285714286,75.4381625441696,70.1044776119403,101.0,91.0,101.0,0.0018279826278417754,0.047619047619047616,26046.0,21349.0,4697.0,179.94685714285708,207.02120141342755,65.58805970149253,363.6,115.2,363.6,62981.4,58587.0,4394.4
OK,14522039,5,PMC-03-1,737497,250.0,OK,623.0,OK,3.3,29.84,90.4,OK,90.0,OK,4,285,128,66,41,75.12535612535612,75.74736842105263,72.43939393939394,103.0,91.0,103.0,0.002256067799910969,0.13793103448275862,26369.0,21588.0,4781.0,189.1059829059829,217.60631578947368,66.03636363636363,379.2,126.0,379.2,66376.2,62017.8,4358.4
OK,14521417,1,PMC-03-1,737496,238.0,OK,637.0,OK,3.39,31.38,96.4,OK,88.0,OK,4,299,129,113,92,68.00728155339806,72.58193979933111,55.90265486725664,108.0,103.0,108.0,0.004695118442875097,0.21875,28019.0,21702.0,6317.0,189.07572815533985,233.68695652173912,71.03362831858405,435.0,143.4,435.0,77899.20000000001,69872.4,8026.799999999997
OK,14521417,3,PMC-03-1,737496,242.0,OK,605.0,OK,2.99,29.98,87.4,OK,87.0,OK,4,290,129,94,73,73.62760416666667,76.65172413793105,64.29787234042553,109.0,98.0,109.0,0.002214266208906896,0.0576923076923077,28273.0,22229.0,6044.0,192.91875,232.39034482758618,71.14468085106381,420.0,160.8,420.0,74080.8,67393.2,6687.5999999999985
OK,14521417,6,PMC-03-1,737496,242.0,OK,599.0,OK,3.8,32.91,96.6,OK,87.0,OK,4,330,129,66,42,72.36616161616162,73.78484848484848,65.27272727272727,105.0,82.0,105.0,0.0018908285152550864,0.07142857142857142,28657.0,24349.0,4308.0,179.34848484848484,203.81454545454545,57.01818181818182,343.8,91.2,343.8,71022.0,67258.8,3763.2
OK,14521417,9,PMC-03-1,737496,236.0,OK,569.0,OK,3.8,32.9,95.4,OK,90.0,OK,4,312,133,58,43,70.0,71.0544871794872,64.32758620689657,100.0,79.0,100.0,0.001976822803853379,0.05357142857142857,25900.0,22169.0,3731.0,178.05567567567562,198.4,68.61724137931034,359.4,99.6,359.4,65880.59999999999,61900.8,3979.8
OK,14521417,12,PMC-03-1,737496,253.0,OK,619.0,OK,3.29,30.42,91.6,OK,90.0,OK,4,295,129,75,51,72.92702702702701,73.8,69.49333333333334,100.0,85.0,100.0,0.0020931860891940245,0.07407407407407407,26983.0,21771.0,5212.0,173.40324324324322,202.3627118644068,59.496,361.2,122.4,361.2,64159.2,59697.0,4462.2
OK,14518967,1,PMC-03-1,737493,224.0,OK,570.0,OK,3.6,32.41,97.3,OK,87.0,OK,3,144,59,82,72,73.1991150442478,73.7638888888889,72.20731707317074,99.0,90.0,99.0,-0.0007323309165534688,0.08620689655172414,16543.0,10622.0,5921.0,121.83982300884956,179.2625,21.0,357.0,70.8,357.0,27535.800000000007,25813.8,1721.9999999999998
OK,14518967,3,PMC-03-1,737493,236.0,OK,585.0,OK,3.5,31.81,94.7,OK,88.0,OK,3,219,128,91,39,74.57741935483871,75.13698630136986,73.23076923076924,98.0,88.0,98.0,0.0017162849556137461,0.08108108108108109,23119.0,16455.0,6664.0,170.1425806451613,220.96164383561646,47.84175824175824,361.8,109.2,361.8,52744.2,48390.60000000001,4353.5999999999985
OK,14518967,6,PMC-03-1,737493,242.0,OK,574.0,OK,2.97,29.66,88.3,OK,89.0,OK,4,290,129,57,37,72.48414985590779,72.73793103448277,71.19298245614036,97.0,89.0,97.0,0.0022267686702397717,0.05263157894736842,25152.0,21094.0,4058.0,190.1844380403458,213.25655172413795,72.8,376.8,116.4,376.8,65994.0,61844.40000000001,4149.5999999999985
OK,14518967,9,PMC-03-1,737493,234.0,OK,544.0,OK,3.33,30.69,90.4,OK,88.0,OK,4,285,128,61,39,72.54913294797687,72.94385964912281,70.70491803278688,99.0,88.0,99.0,0.0014388631910291635,0.02985074626865672,25102.0,20789.0,4313.0,185.09653179190755,209.2,72.48196721311477,349.2,129.6,349.2,64043.4,59622.0,4421.4000000000015
OK,14518967,12,PMC-03-1,737493,238.0,OK,580.0,OK,4.41,33.79,99.6,OK,87.0,OK,4,290,128,56,38,68.45953757225432,69.03793103448275,65.46428571428571,91.0,79.0,91.0,0.0018512006606110762,0.054545454545454536,23687.0,20021.0,3666.0,171.04855491329482,191.708275862069,64.06071428571428,343.2,112.8,343.2,59182.8,55595.40000000001,3587.4
OK,14518967,15,PMC-03-1,737493,246.0,OK,563.0,OK,4.35,32.78,94.1,OK,90.0,OK,4,292,128,54,36,66.39595375722543,66.99657534246576,63.148148148148145,89.0,74.0,89.0,0.001339361032991234,0.05194805194805195,22973.0,19563.0,3410.0,166.46184971098268,186.47260273972603,58.255555555555574,416.4,115.2,416.4,57595.8,54450.0,3145.800000000001
OK,14518967,18,PMC-03-1,737493,237.0,OK,534.0,OK,3.86,32.06,95.7,OK,88.0,OK,4,313,130,62,48,69.41866666666667,70.55910543130992,63.661290322580655,97.0,74.0,97.0,0.0016295322288151944,0.05084745762711865,26032.0,22085.0,3947.0,182.96,206.4632587859425,64.30645161290325,391.8,87.6,391.8,68610.0,64623.0,3987.0000000000014
OK,14518967,21,PMC-03-1,737493,241.0,OK,606.0,OK,3.69,32.98,96.0,OK,90.0,OK,4,284,128,56,38,75.1058823529412,75.63028169014085,72.44642857142857,103.0,92.0,103.0,0.0016569781930368293,0.043478260869565216,25536.0,21479.0,4057.0,206.0188235294118,232.85070422535213,69.94285714285715,391.8,129.6,391.8,70046.40000000001,66129.6,3916.8
OK,14518967,24,PMC-03-1,737493,249.0,OK,582.0,OK,4.15,32.43,95.4,OK,89.0,OK,4,288,129,65,48,70.93201133144477,71.68402777777777,67.6,99.0,86.0,99.0,0.0014620965028227313,0.03571428571428571,25039.0,20645.0,4394.0,183.5541076487252,209.51041666666663,68.5476923076923,369.0,108.0,369.0,64794.6,60339.0,4455.5999999999985
OK,14518455,1,PMC-03-1,737490,244.0,OK,558.0,OK,4.26,33.3,101.2,OK,90.0,OK,4,306,129,60,38,67.42896174863388,68.59150326797386,61.5,97.0,81.0,97.0,0.004081800253093102,0.2333333333333333,24679.0,20989.0,3690.0,179.19672131147541,202.4313725490196,60.7,370.8,98.4,370.8,65586.0,61944.00000000001,3642.0
OK,14518455,3,PMC-03-1,737490,244.0,OK,576.0,OK,3.98,31.92,95.3,OK,90.0,OK,4,285,123,64,44,69.61031518624642,70.61052631578947,65.15625,95.0,81.0,95.0,0.0013695959380524885,0.04,24294.0,20124.0,4170.0,176.45845272206302,200.96,67.35,375.6,118.8,375.6,61583.99999999999,57273.59999999999,4310.4
OK,14518455,6,PMC-03-1,737490,254.0,OK,570.0,OK,3.51,29.08,93.5,OK,89.0,OK,4,292,129,69,38,69.3656509695291,69.68150684931507,68.02898550724638,95.0,93.0,95.0,0.0016445575951752511,0.0625,25041.0,20347.0,4694.0,174.95401662049858,198.97397260273968,73.30434782608697,363.0,198.0,363.0,63158.4,58100.4,5058.000000000001
OK,14516535,1,PMC-03-1,737487,243.0,OK,617.0,OK,3.52,31.93,93.9,OK,88.0,OK,3,281,126,64,51,70.06666666666666,70.76512455516014,67.0,102.0,92.0,102.0,0.002704565120706527,0.1020408163265306,24173.0,19885.0,4288.0,198.57217391304343,222.96298932384337,91.48125,369.6,170.4,369.6,68507.4,62652.59999999999,5854.8
OK,14515913,1,PMC-03-1,737484,225.0,OK,580.0,OK,3.41,32.56,89.8,OK,89.0,OK,3,285,128,55,42,73.9735294117647,74.88771929824561,69.23636363636363,107.0,98.0,107.0,0.003040572626266564,0.1276595744680851,25151.0,21343.0,3808.0,194.15470588235297,216.7536842105263,77.05090909090909,405.6,165.6,405.6,66012.6,61774.8,4237.8
OK,14515913,3,PMC-03-1,737484,216.0,OK,583.0,OK,3.37,33.16,91.4,OK,88.0,OK,4,282,127,53,37,75.19701492537314,75.85106382978724,71.71698113207547,105.0,96.0,105.0,0.0015174750629180418,0.06896551724137931,25191.0,21390.0,3801.0,193.96119402985082,215.92978723404255,77.07169811320755,357.6,165.6,357.6,64977.0,60892.2,4084.8
OK,14515913,6,PMC-03-1,737484,225.0,OK,563.0,OK,3.59,31.82,90.8,OK,89.0,OK,3,281,129,53,41,75.37125748502993,76.30960854092527,70.39622641509433,105.0,95.0,105.0,0.0016524052802238591,0.08333333333333333,25174.0,21443.0,3731.0,196.9491017964072,219.54661921708183,77.13962264150943,352.2,132.6,352.2,65781.0,61692.6,4088.4
OK,14515913,9,PMC-03-1,737484,235.0,OK,606.0,OK,3.83,34.04,97.4,OK,87.0,OK,4,299,128,61,45,68.39444444444446,69.51505016722408,62.901639344262286,103.0,88.0,103.0,0.005840634712085113,0.5,24622.0,20785.0,3837.0,196.30666666666664,221.55050167224084,72.57049180327868,392.4,136.8,392.4,70670.4,66243.6,4426.8
OK,14515913,12,PMC-03-1,737484,239.0,OK,598.0,OK,4.15,34.91,98.3,OK,90.0,OK,4,283,128,60,44,73.87755102040815,75.05300353356891,68.33333333333333,102.0,91.0,102.0,0.0016405894279488654,0.046875,25340.0,21240.0,4100.0,191.57667638483971,218.1010600706713,66.47,403.2,147.6,403.2,65710.8,61722.59999999999,3988.2
OK,14515913,15,PMC-03-1,737484,240.0,OK,628.0,OK,4.0,33.78,96.7,OK,90.0,OK,4,290,128,57,38,76.17579250720459,77.08275862068966,71.56140350877193,107.0,97.0,107.0,0.0020141832702686826,0.06557377049180327,26433.0,22354.0,4079.0,211.36772334293946,237.08896551724138,80.50526315789476,417.6,156.0,417.6,73344.6,68755.8,4588.8
OK,14515913,18,PMC-03-1,737484,234.0,OK,582.0,OK,3.36,31.89,92.5,OK,88.0,OK,3,309,129,60,48,68.61517615176152,69.86731391585761,62.16666666666666,99.0,77.0,99.0,0.001501042139039365,0.05333333333333334,25319.0,21589.0,3730.0,179.68617886178865,201.11844660194177,69.31,387.6,112.8,387.6,66304.20000000001,62145.60000000001,4158.6
OK,14515149,1,PMC-03-1,737483,250.0,OK,621.0,OK,2.86,30.43,85.6,OK,90.0,OK,4,283,129,90,73,69.51474530831099,71.69964664310955,62.64444444444445,105.0,93.0,105.0,0.006476346376290654,0.5909090909090909,25929.0,20291.0,5638.0,189.7495978552279,225.40918727915192,77.62,394.8,145.2,394.8,70776.6,63790.8,6985.8
OK,14515149,3,PMC-03-1,737483,243.0,OK,591.0,OK,3.37,32.38,88.1,OK,90.0,OK,4,291,128,46,31,73.03857566765579,73.53264604810997,69.91304347826087,100.0,88.0,100.0,0.001846018968901121,0.08064516129032258,24614.0,21398.0,3216.0,190.61127596439167,209.11752577319592,73.53913043478259,348.0,113.4,348.0,64236.00000000001,60853.20000000001,3382.8
OK,14515149,6,PMC-03-1,737483,235.0,OK,597.0,OK,2.95,30.68,84.8,OK,89.0,OK,4,292,130,47,29,73.81120943952803,74.01369863013699,72.55319148936171,103.0,91.0,103.0,0.0014716712398348795,0.05084745762711865,25022.0,21612.0,3410.0,201.36991150442475,221.23150684931502,77.97446808510637,411.0,147.6,411.0,68264.4,64599.6,3664.8
OK,14515149,9,PMC-03-1,737483,248.0,OK,615.0,OK,3.26,31.16,92.3,OK,87.0,OK,4,300,128,60,45,72.53888888888889,73.39666666666666,68.25,99.0,87.0,99.0,0.0017608786064069648,0.05263157894736842,26114.0,22019.0,4095.0,186.96833333333336,209.782,72.9,346.2,114.6,346.2,67308.6,62934.6,4374.0
OK,14515149,12,PMC-03-1,737483,243.0,OK,605.0,OK,3.03,30.54,91.9,OK,87.0,OK,4,295,128,58,44,69.3484419263456,70.09491525423729,65.55172413793103,99.0,83.0,99.0,0.0017748445905380157,0.07462686567164177,24480.0,20678.0,3802.0,185.1314447592068,207.1301694915254,73.24137931034481,377.4,114.6,377.4,65351.4,61103.4,4247.999999999999
OK,14515149,15,PMC-03-1,737483,238.0,OK,590.0,OK,3.39,31.93,92.1,OK,90.0,OK,3,297,129,42,31,71.07079646017701,71.63636363636364,67.07142857142857,99.0,81.0,99.0,0.0014134436480190756,0.045454545454545456,24093.0,21276.0,2817.0,195.00353982300885,211.75757575757572,76.52857142857142,369.6,114.6,369.6,66106.2,62892.0,3214.2
OK,14515149,18,PMC-03-1,737483,233.0,OK,559.0,OK,3.54,32.47,90.0,OK,86.0,OK,3,301,128,46,33,71.95100864553314,72.41528239202658,68.91304347826087,100.0,82.0,100.0,0.0012794830148219374,0.057142857142857134,24967.0,21797.0,3170.0,190.53717579250718,209.6710963455149,65.33478260869565,364.2,95.4,364.2,66116.4,63111.0,3005.4
OK,14515149,21,PMC-03-1,737483,240.0,OK,594.0,OK,3.71,33.22,92.5,OK,90.0,OK,4,314,131,38,28,70.2159090909091,70.71019108280254,66.13157894736842,96.0,77.0,96.0,0.0014018082969170168,0.03947368421052632,24716.0,22203.0,2513.0,184.9721590909091,200.51273885350318,56.5578947368421,380.4,85.8,380.4,65110.2,62961.0,2149.2
OK,14515149,24,PMC-03-1,737483,254.0,OK,610.0,OK,3.57,31.4,92.4,OK,89.0,OK,4,304,128,48,34,68.05113636363636,68.5032894736842,65.1875,94.0,77.0,94.0,0.0014773323933760462,0.06666666666666668,23954.0,20825.0,3129.0,181.13522727272724,198.71644736842103,69.78750000000001,381.0,186.0,381.0,63759.59999999999,60409.8,3349.8
OK,14513179,1,PMC-03-1,737481,242.0,OK,624.0,OK,2.81,30.51,85.6,OK,88.0,OK,4,273,125,74,43,81.71469740634005,83.51648351648352,75.06756756756756,116.0,105.0,116.0,0.004424782770339154,0.3684210526315789,28355.0,22800.0,5555.0,210.49106628242077,244.6197802197802,84.58378378378377,382.8,139.2,382.8,73040.4,66781.2,6259.199999999999
OK,14513179,3,PMC-03-1,737481,244.0,OK,592.0,OK,3.26,31.16,87.9,OK,88.0,OK,4,276,126,64,38,80.22058823529412,80.8731884057971,77.40625,108.0,97.0,108.0,0.0016272036843353716,0.057142857142857134,27275.0,22321.0,4954.0,192.88411764705884,218.21304347826091,83.65312499999997,391.8,128.4,391.8,65580.6,60226.8,5353.799999999998
OK,14513179,6,PMC-03-1,737481,226.0,OK,579.0,OK,3.54,31.72,90.4,OK,87.0,OK,4,291,129,49,30,78.61764705882355,78.93470790378007,76.73469387755101,104.0,96.0,104.0,0.0011145973618681086,0.03947368421052632,26730.0,22970.0,3760.0,186.13411764705884,205.5917525773196,70.57959183673469,369.6,161.4,369.6,63285.60000000001,59827.20000000001,3458.4
OK,14513179,9,PMC-03-1,737481,238.0,OK,595.0,OK,3.4,32.45,88.6,OK,88.0,OK,4,285,128,57,37,77.73976608187135,78.50526315789473,73.91228070175438,104.0,93.0,104.0,0.0014187265817393172,0.07352941176470587,26587.0,22374.0,4213.0,185.140350877193,209.2168421052631,64.7578947368421,388.8,141.6,388.8,63318.00000000001,59626.79999999999,3691.2
OK,14511849,1,PMC-03-1,737479,238.0,OK,622.0,OK,3.66,33.16,88.0,OK,88.0,OK,3,288,130,67,54,81.74647887323944,82.89930555555556,76.7910447761194,113.0,101.0,113.0,0.004198229275724843,0.2857142857142857,29020.0,23875.0,5145.0,207.57464788732395,238.96458333333328,72.64477611940298,433.2,154.8,433.2,73689.0,68821.79999999999,4867.200000000002
OK,14511849,3,PMC-03-1,737479,258.0,OK,651.0,OK,4.06,34.32,95.6,OK,88.0,OK,4,287,132,81,67,80.34782608695652,81.89547038327527,74.8641975308642,106.0,95.0,106.0,0.001301199507158622,0.07246376811594203,29568.0,23504.0,6064.0,171.40597826086957,201.8383275261324,63.577777777777776,382.2,289.2,382.2,63077.4,57927.60000000001,5149.8
OK,14511849,6,PMC-03-1,737479,243.0,OK,590.0,OK,4.07,33.38,93.5,OK,90.0,OK,4,295,132,74,63,79.0569105691057,80.18305084745762,74.56756756756756,101.0,91.0,101.0,0.0015115000849931588,0.07462686567164177,29172.0,23654.0,5518.0,170.8048780487805,199.7674576271186,55.34594594594594,378.0,132.6,378.0,63027.0,58931.40000000001,4095.6
OK,14511849,9,PMC-03-1,737479,218.0,OK,610.0,OK,2.62,32.09,90.2,OK,90.0,OK,3,286,129,132,119,75.7535885167464,80.8041958041958,64.81060606060606,109.0,98.0,109.0,0.0015431738940414929,0.07142857142857142,31665.0,23110.0,8555.0,174.66602870813395,227.9937062937063,59.12272727272728,410.4,141.6,410.4,73010.4,65206.2,7804.2
OK,14511849,12,PMC-03-1,737479,254.0,OK,614.0,OK,3.82,34.36,95.7,OK,90.0,OK,4,283,126,61,47,74.75,76.33215547703179,67.40983606557378,101.0,89.0,101.0,0.0012112895573152328,0.07692307692307693,25714.0,21602.0,4112.0,178.3133720930233,201.5936395759717,70.30819672131149,382.8,123.6,382.8,61339.8,57051.0,4288.800000000001
OK,14511849,15,PMC-03-1,737479,248.0,OK,621.0,OK,2.77,30.15,84.7,OK,90.0,OK,3,285,128,64,49,83.03151862464183,84.6140350877193,75.984375,118.0,106.0,118.0,0.0017718800579272906,0.07462686567164177,28978.0,24115.0,4863.0,221.4893982808023,253.20842105263162,80.240625,430.8,161.4,430.8,77299.8,72164.4,5135.4
OK,14511849,18,PMC-03-1,737479,230.0,OK,601.0,OK,2.9,30.95,85.8,OK,88.0,OK,3,289,129,47,33,84.70833333333333,85.48096885813149,79.95744680851064,121.0,109.0,121.0,0.0014354999925404038,0.07246376811594203,28462.0,24704.0,3758.0,234.70535714285717,258.521107266436,88.26382978723404,438.6,198.0,438.6,78861.0,74712.6,4148.4
OK,14511849,21,PMC-03-1,737479,232.0,OK,584.0,OK,2.84,31.33,86.6,OK,89.0,OK,3,286,129,69,57,81.10422535211268,83.04545454545455,73.05797101449275,116.0,107.0,116.0,0.0025493598473330177,0.14035087719298245,28792.0,23751.0,5041.0,217.39943661971827,251.40839160839158,76.43478260869567,436.8,153.6,436.8,77176.79999999999,71902.79999999999,5274.000000000001
OK,14511849,24,PMC-03-1,737479,245.0,OK,587.0,OK,4.54,35.36,100.6,OK,90.0,OK,3,309,128,70,56,75.90237467018471,76.51132686084142,73.21428571428571,95.0,83.0,95.0,0.0013288986698714433,0.12698412698412698,28767.0,23642.0,5125.0,155.73878627968338,179.6038834951456,50.39142857142856,405.6,99.6,405.6,59025.0,55497.6,3527.4
OK,14511908,1,PMC-03-1,737477,202.0,OK,612.0,OK,2.46,33.4,90.0,OK,88.0,OK,4,294,129,216,48,79.51568627450979,77.17006802721089,82.70833333333333,107.0,106.0,107.0,0.0022574544733035273,0.2222222222222222,40553.0,22688.0,17865.0,136.65882352941176,209.7897959183673,37.119444444444454,379.2,205.2,379.2,69696.0,61678.2,8017.800000000001
OK,14511908,3,PMC-03-1,737477,216.0,OK,571.0,OK,3.39,32.75,91.9,OK,90.0,OK,4,288,129,83,56,76.46091644204851,78.15625,70.57831325301204,103.0,94.0,103.0,0.001304659318003453,0.05882352941176471,28367.0,22509.0,5858.0,179.69110512129384,213.56458333333333,62.15421686746989,402.0,139.2,402.0,66665.40000000001,61506.6,5158.8
